Round,Partition ID,Accuracy,Loss
1,2,0.6814988290398126,11.71334844827652
1,5,0.6877857609405618,41.292837142944336
1,3,0.9359810314167161,11.972845576703548
1,7,0.8082191780821918,12.502925634384155
1,6,0.6359102244389028,47.72131395339966
1,8,0.49047386419149974,119.91988611221313
1,9,0.8508604206500956,9.079837143421173
1,4,0.6580594679186228,35.22533339262009
1,0,0.9878444084278768,3.2151703257113695
1,1,0.6850335070737156,32.678450644016266
2,5,0.8994121489222731,13.697214432060719
2,1,0.9166046165301563,10.130537487566471
2,8,0.6834391792867611,63.20919767022133
2,2,0.8899297423887588,4.107175678014755
2,0,0.993517017828201,0.9743319198023528
2,7,0.9301369863013699,4.443379485048354
2,3,0.979253112033195,3.93133915332146
2,9,0.9101338432122371,4.469710424542427
2,6,0.7838736492103076,24.259766548871994
2,4,0.8998435054773083,12.148094438016415
3,1,0.9538346984363366,6.137181987985969
3,3,0.9869590989922941,2.7235962218837813
3,6,0.8911055694098088,13.78868092596531
3,2,0.9320843091334895,2.5303083937615156
3,8,0.8343917928676111,33.085052847862244
3,7,0.9534246575342465,2.9245476447977126
3,9,0.9445506692160612,2.6890936787240207
3,5,0.9392553886348791,8.805077450349927
3,4,0.9405320813771518,7.995950765907764
3,0,0.9959481361426256,0.7084901096532121
4,0,0.9967585089141004,0.6122234899667092
4,3,0.989330171902786,2.3750776312081143
4,8,0.8891060087933561,22.82393216341734
4,4,0.9491392801251957,6.396254284307361
4,7,0.9657534246575342,2.310754177859053
4,9,0.9598470363288719,2.075944770826027
4,6,0.9152119700748129,9.738368082791567
4,2,0.955503512880562,1.9084142707288265
4,5,0.9497060744611365,7.044498832896352
4,1,0.9679821295606851,4.504046137677506
5,1,0.9746835443037974,3.8116872399114072
5,7,0.9698630136986301,2.057649160269648
5,3,0.991108476585655,2.2433162280358374
5,2,0.9625292740046838,1.6448284867219627
5,8,0.9130434782608695,18.429855782538652
5,0,0.9967585089141004,0.5817986817273777
5,5,0.9581972566949706,6.0934792552143335
5,4,0.9546165884194053,5.705627239309251
5,9,0.9636711281070746,1.8301875526085496
5,6,0.9301745635910225,7.953737918287516
6,2,0.9695550351288056,1.4737760701682419
6,8,0.9247679531021006,15.801839046180248
6,3,0.991108476585655,2.1883681553590577
6,7,0.9753424657534246,1.8447352456860244
6,5,0.9627694317439582,5.517308258917183
6,0,0.9967585089141004,0.56804964163166
6,6,0.9384871155444722,6.9119571056216955
6,9,0.9655831739961759,1.6663347070571035
6,1,0.9791511541325391,3.329032342415303
6,4,0.960093896713615,5.179128909017891
7,0,0.9967585089141004,0.5663837192551
7,1,0.9813849590469099,3.0229774033650756
7,4,0.9632237871674492,4.775108248926699
7,7,0.9767123287671233,1.6928974744514562
7,9,0.9674952198852772,1.5394912152551115
7,2,0.9742388758782201,1.3634911192930304
7,8,0.93209574987787,13.865783831104636
7,5,0.9647289353363815,5.027833576546982
7,3,0.991701244813278,2.1778802723129047
7,6,0.941812136325852,6.201292769052088
8,3,0.992886781268524,2.1844653777297935
8,5,0.969301110385369,4.70064790174365
8,2,0.9765807962529274,1.301798067317577
8,4,0.9679186228482003,4.51735217939131
8,7,0.9780821917808219,1.6004574377730023
8,8,0.9389350268685882,12.218676646240056
8,0,0.9967585089141004,0.5615820266939409
8,1,0.9828741623231572,2.877667817781912
8,9,0.9674952198852772,1.4306939474190585
8,6,0.9451371571072319,5.6710941679775715
9,3,0.993479549496147,2.1763969306994113
9,7,0.9794520547945206,1.557581869958085
9,6,0.9492934330839568,5.287848503794521
9,4,0.9702660406885759,4.363048291997984
9,2,0.9765807962529274,1.2775431791087613
9,0,0.9967585089141004,0.5631687289751426
9,1,0.9828741623231572,2.8392842591856606
9,9,0.9694072657743786,1.3526167367817834
9,8,0.945285784074255,11.087418531998992
9,5,0.969301110385369,4.416694304323755
10,9,0.9694072657743786,1.3365089723083656
10,3,0.99407231772377,2.19171339712193
10,0,0.9967585089141004,0.5539306079408561
10,6,0.9509559434746467,5.20281021669507
10,4,0.9702660406885759,4.245467598317191
10,8,0.9516365412799218,10.658830823376775
10,1,0.9821295606850335,2.7949101345730014
10,2,0.9765807962529274,1.2622453989752103
10,7,0.9821917808219178,1.51519905612804
10,5,0.9738732854343566,4.155231455573812
