Round,Partition ID,Accuracy,Loss
1,18,0.08833333333333333,42.507848262786865
1,10,0.47333333333333333,32.069101214408875
1,11,0.34,40.360851526260376
1,6,0.005,45.13720941543579
1,16,0.16666666666666666,39.76420533657074
1,3,0.6066666666666667,31.483844995498657
1,0,0.49,34.15629267692566
1,17,0.52,36.550867676734924
1,19,0.41,35.338566184043884
1,4,0.13166666666666665,40.27118647098541
1,1,0.685,31.863706350326538
1,9,0.5033333333333333,35.84977889060974
1,8,0.285,33.051244020462036
1,2,0.95,27.753743529319763
1,12,0.4216666666666667,41.41813516616821
1,7,0.31666666666666665,38.8037314414978
1,13,0.36833333333333335,36.88779258728027
1,5,0.1,47.783817291259766
1,14,0.09666666666666666,42.31234908103943
1,15,0.24333333333333335,38.361637353897095
2,11,0.7533333333333333,24.50879454612732
2,16,0.825,23.76849865913391
2,12,0.30666666666666664,35.83596742153168
2,7,0.7733333333333333,23.537408471107483
2,0,0.7833333333333333,23.073670625686646
2,15,0.7633333333333333,25.666823148727417
2,13,0.9666666666666667,17.061128199100494
2,17,0.5216666666666666,27.504104256629944
2,5,0.625,28.817870378494263
2,4,0.7566666666666667,24.799338817596436
2,2,0.495,28.33126163482666
2,9,0.8633333333333333,20.708072066307068
2,6,0.64,28.981585144996643
2,1,0.475,30.91714608669281
2,3,0.9216666666666666,18.54031890630722
2,8,0.855,22.14190936088562
2,18,0.795,22.26190972328186
2,19,0.8666666666666667,21.53144335746765
2,14,0.8916666666666667,19.73781543970108
2,10,0.87,20.91554456949234
3,18,0.7383333333333333,19.281039774417877
3,6,0.6083333333333333,24.685113310813904
3,17,0.925,13.41254609823227
3,1,0.9066666666666666,13.524313628673553
3,12,0.6833333333333333,24.186386108398438
3,5,0.585,27.766420245170593
3,3,0.8966666666666666,11.061723440885544
3,19,0.7516666666666667,17.4872527718544
3,11,0.6966666666666667,21.264370441436768
3,0,0.72,16.86238145828247
3,2,0.9483333333333334,10.286868423223495
