Round,Partition ID,Accuracy,Loss
10,16,0.9668737060041408,1.8565502401906997
10,3,0.9531914893617022,3.0329188173635657
10,17,0.9285714285714286,2.536780932918191
10,4,0.9805825242718447,1.3502207965939306
10,12,0.9743589743589743,2.2157801766879857
10,1,0.9786931818181818,1.5148632407654077
10,19,0.9880239520958084,0.2297686154488474
10,7,0.9538904899135446,3.139687587507069
10,15,0.9884726224783862,0.5091601652093232
10,14,0.9838969404186796,0.8927306514233351
10,2,0.969187675070028,1.1924822888686322
10,5,0.9844413012729845,1.500997133553028
10,11,0.9819819819819819,0.9431043858639896
